"","Entity","Year","Oil","Coal_consumption.Coal","Gas_consumption.Gas"
"1030","Hong Kong",2005,87.798253618907,42.4673559822747,13.3570959394387
"1031","Hong Kong",2006,94.450773731521,42.1997941781829,14.5846271537783
"1032","Hong Kong",2007,100.668246662613,45.7884502923977,13.5496269868421
"1033","Hong Kong",2008,90.6792444997814,41.7027027027027,15.578481342633
"1034","Hong Kong",2009,102.247729017775,43.2768231046931,15.0355879407942
"1035","Hong Kong",2010,109.890414656671,37.4279356876256,18.5752601937984
"1036","Hong Kong",2011,110.002301715256,44.2598829741687,14.706918110461
"1037","Hong Kong",2012,104.796448104906,43.318859088974,13.4657651340996
"1038","Hong Kong",2013,106.419938208624,45.8957539850473,12.6110589928058
"1039","Hong Kong",2014,100.275322967469,47.7945339873861,12.0439284092502
"1040","Hong Kong",2015,109.153475927492,39.0264403005845,15.2578536738102
"1041","Hong Kong",2016,112.154610293582,38.7110712313639,15.5378723852283
"1042","Hong Kong",2017,125.653719772441,35.9545578976184,15.3546370578603
"1043","Hong Kong",2018,126.113644062901,35.6326641345632,14.7347534477743
"1044","Hungary",1981,43.1633298901917,31.6250284757119,31.7725293132328
"1045","Hungary",1982,41.0022825681224,33.06540537514,33.2750559910414
"1046","Hungary",1983,39.0505153247727,31.221464804574,33.3194020058112
"1047","Hungary",1984,41.0933047000094,30.5304752755016,34.0996326645945
"1048","Hungary",1985,42.0557948135529,30.1310119250426,34.9804088586031
"1049","Hungary",1986,39.0156699306018,29.9114003232246,37.2704724783725
"1050","Hungary",1987,41.0732903102625,30.0210547016706,37.1568973747017
"1051","Hungary",1988,38.1721136559655,28.4349320555822,36.8929276473407
"1052","Hungary",1989,37.1167539896174,25.5506694866372,37.7055181695828
"1053","Hungary",1990,38.6324893585319,24.8427411240243,35.9614532138383
"1054","Hungary",1991,33.348916013116,23.1651203883045,35.7079996140114
"1055","Hungary",1992,33.7004343669445,20.8983400556038,31.4022589052997
"1056","Hungary",1993,32.1273375802242,18.8252415291051,33.7924510087846
"1057","Hungary",1994,33.8139771589094,17.8599478007337,34.1287893415717
"1058","Hungary",1995,31.8300633228087,17.5831764019712,37.1179824137598
"1059","Hungary",1996,29.4153238387863,17.3925717979094,41.4849012775842
"1060","Hungary",1997,29.7674359517366,16.6525217811409,39.4344198680636
"1061","Hungary",1998,31.2341335426456,16.2041133922179,39.8165369649805
"1062","Hungary",1999,30.1560738096562,16.9201296688457,40.462971997268
"1063","Hungary",2000,29.024379749698,15.8472776319343,39.55669699638
"1064","Hungary",2001,28.5339882573583,15.0984436640832,43.9942117139213
"1065","Hungary",2002,27.5421206643525,14.6049725311301,44.5181469460018
"1066","Hungary",2003,26.3447812505906,14.9844915554679,49.0725766689676
"1067","Hungary",2004,27.2612810056509,14.2461686149891,48.484081471228
"1068","Hungary",2005,31.671018568256,12.7044390374777,50.2031528851874
"1069","Hungary",2006,33.5160976905513,12.7907905775656,47.7000795544948
"1070","Hungary",2007,33.4986484169526,13.0491119988029,44.7116919393456
"1071","Hungary",2008,31.9282707834929,12.7159845384307,44.2515012009608
"1072","Hungary",2009,30.1576187463137,10.7422803132845,38.4748468721759
"1073","Hungary",2010,28.55369268737,11.3540263209429,41.3977032336053
"1074","Hungary",2011,30.4036855584574,11.4764478031528,39.7015966046888
"1075","Hungary",2012,28.1305849505602,11.0779103175182,35.5473438767234
"1076","Hungary",2013,27.8462192543774,9.72920103111653,33.2402887939801
"1077","Hungary",2014,31.0746569956752,9.64567836899541,29.8119326874044
"1078","Hungary",2015,33.0322726949151,10.0239219775005,32.0703620372264
"1079","Hungary",2016,32.8365570563999,9.41489103045217,34.4616015584948
"1080","Hungary",2017,35.1518132557045,9.64604296156218,36.7552929085303
"1081","Hungary",2018,37.6762558065713,9.14657091470952,35.6826328800989
"1082","Iceland",1981,105.900212121212,6.47607272727273,0
"1083","Iceland",1982,95.9485836909871,5.98817510729614,0
"1084","Iceland",1983,92.0398389830509,8.44999322033898,0
"1085","Iceland",1984,94.833179916318,11.531929707113,0
"1086","Iceland",1985,93.3403842975207,12.1764495867769,0
"1087","Iceland",1986,93.9064385245902,13.6030426229508,0
"1088","Iceland",1987,100.318939271255,10.7181473684211,0
"1089","Iceland",1988,103.613836,10.6782336,0
"1090","Iceland",1989,109.955051587302,11.3170285714286,0
"1091","Iceland",1990,110.784290196078,10.6680847058824,0
"1092","Iceland",1991,102.80953875969,10.8771348837209,0
"1093","Iceland",1992,109.943461538462,8.50253538461539,0
"1094","Iceland",1993,112.769809885932,8.6827072243346,0
"1095","Iceland",1994,113.383143396226,8.51349735849057,0
"1096","Iceland",1995,112.793279850746,9.90225671641791,0
"1097","Iceland",1996,125.093255555556,9.73610666666667,0
"1098","Iceland",1997,121.412380952381,9.98727032967033,0
"1099","Iceland",1998,123.486985454545,8.90056145454546,0
"1100","Iceland",1999,121.946877697842,10.2974503597122,0
"1101","Iceland",2000,123.409846428571,14.13864,0
"1102","Iceland",2001,114.587607773852,15.175564664311,0
"1103","Iceland",2002,118.361628070175,15.0105263157895,0
"1104","Iceland",2003,118.386873577283,14.5833333333333,0
